request_id,arrive_time,rtl
3151d56a-b238-11ec-9df1-085bd6625968,347,10
3151d56b-b238-11ec-8421-085bd6625968,348,30
3151d56c-b238-11ec-a4fc-085bd6625968,348,30
3151d56d-b238-11ec-9fd9-085bd6625968,349,30
3151d56e-b238-11ec-8b51-085bd6625968,349,10
3151d56f-b238-11ec-b84f-085bd6625968,350,30
3151d570-b238-11ec-8b4f-085bd6625968,351,30
3151d571-b238-11ec-bcdc-085bd6625968,351,10
3151d572-b238-11ec-8faa-085bd6625968,352,10
3151d573-b238-11ec-9e83-085bd6625968,352,30
3151d574-b238-11ec-b6d2-085bd6625968,353,10
3151d575-b238-11ec-8549-085bd6625968,353,30
3151d576-b238-11ec-a655-085bd6625968,354,30
3151d577-b238-11ec-abd4-085bd6625968,355,10
3151d578-b238-11ec-9d4d-085bd6625968,355,30
3151d579-b238-11ec-9e33-085bd6625968,356,10
3151d57a-b238-11ec-a1d6-085bd6625968,357,10
3151d57b-b238-11ec-b01a-085bd6625968,357,30
3151d57c-b238-11ec-b56a-085bd6625968,358,30
3151d57d-b238-11ec-a5d3-085bd6625968,358,10
3151d57e-b238-11ec-85a2-085bd6625968,359,30
3151d57f-b238-11ec-94ee-085bd6625968,359,30
3151d580-b238-11ec-9214-085bd6625968,360,10
3151d581-b238-11ec-8abe-085bd6625968,360,10
3151d582-b238-11ec-b213-085bd6625968,361,10
3151d583-b238-11ec-9eb4-085bd6625968,361,10
3151d584-b238-11ec-b78e-085bd6625968,362,10
3151d585-b238-11ec-844f-085bd6625968,362,10
3151d586-b238-11ec-b327-085bd6625968,363,10
3151d587-b238-11ec-876f-085bd6625968,363,10
3151d588-b238-11ec-8aca-085bd6625968,364,30
3151d589-b238-11ec-8af0-085bd6625968,364,10
3151d58a-b238-11ec-ab99-085bd6625968,365,10
3151d58b-b238-11ec-90c7-085bd6625968,365,10
3151d58c-b238-11ec-a200-085bd6625968,366,10
3151d58d-b238-11ec-8c6b-085bd6625968,367,30
3151d58e-b238-11ec-ad5c-085bd6625968,367,10
3151d58f-b238-11ec-83c3-085bd6625968,368,10
3151d590-b238-11ec-b732-085bd6625968,368,10
3151d591-b238-11ec-9435-085bd6625968,369,30
3151d592-b238-11ec-aac0-085bd6625968,370,10
3151d593-b238-11ec-8424-085bd6625968,370,10
3151d594-b238-11ec-9eb3-085bd6625968,371,10
3151d595-b238-11ec-a7c9-085bd6625968,371,10
3151d596-b238-11ec-adf2-085bd6625968,372,10
3151d597-b238-11ec-8459-085bd6625968,372,30
3151d598-b238-11ec-9c1f-085bd6625968,373,30
3151d599-b238-11ec-b62c-085bd6625968,373,10
31543712-b238-11ec-8be0-085bd6625968,374,10
31543713-b238-11ec-a8b9-085bd6625968,374,10
31543714-b238-11ec-b72c-085bd6625968,375,10
31543715-b238-11ec-b22a-085bd6625968,375,10
31543716-b238-11ec-9db7-085bd6625968,376,30
31543717-b238-11ec-b409-085bd6625968,376,10
31543718-b238-11ec-aa8f-085bd6625968,377,10
31543719-b238-11ec-8b81-085bd6625968,377,10
3154371a-b238-11ec-b103-085bd6625968,378,30
3154371b-b238-11ec-a21f-085bd6625968,379,10
3154371c-b238-11ec-a3c2-085bd6625968,380,10
3154371d-b238-11ec-b125-085bd6625968,380,30
3154371e-b238-11ec-998e-085bd6625968,381,10
3154371f-b238-11ec-a9c2-085bd6625968,381,30
31543720-b238-11ec-ae9a-085bd6625968,382,30
31543721-b238-11ec-9b47-085bd6625968,382,30
31543722-b238-11ec-baa4-085bd6625968,383,30
31543723-b238-11ec-b794-085bd6625968,384,30
31543724-b238-11ec-9562-085bd6625968,384,30
31543725-b238-11ec-8491-085bd6625968,385,30
31543726-b238-11ec-8a58-085bd6625968,385,10
31543727-b238-11ec-bc04-085bd6625968,386,30
31543728-b238-11ec-91dc-085bd6625968,386,10
31543729-b238-11ec-9eb8-085bd6625968,387,30
3154372a-b238-11ec-b8f2-085bd6625968,387,30
3154372b-b238-11ec-9f30-085bd6625968,388,10
3154372c-b238-11ec-934e-085bd6625968,388,10
3154372d-b238-11ec-901f-085bd6625968,389,30
3154372e-b238-11ec-9ef2-085bd6625968,389,30
3154372f-b238-11ec-b92c-085bd6625968,390,30
31543730-b238-11ec-8a4f-085bd6625968,391,10
31543731-b238-11ec-a5e7-085bd6625968,391,10
31543732-b238-11ec-b5c3-085bd6625968,392,30
31543733-b238-11ec-9f16-085bd6625968,392,10
31543734-b238-11ec-a0ce-085bd6625968,393,10
31543735-b238-11ec-90d2-085bd6625968,393,10
31543736-b238-11ec-a466-085bd6625968,394,30
31543737-b238-11ec-a6fd-085bd6625968,394,10
31543738-b238-11ec-a51b-085bd6625968,395,30
31543739-b238-11ec-b11e-085bd6625968,395,10
3154373a-b238-11ec-812a-085bd6625968,396,30
3154373b-b238-11ec-ad99-085bd6625968,396,10
3154373c-b238-11ec-8476-085bd6625968,397,10
3154373d-b238-11ec-8dfd-085bd6625968,397,30
3154373e-b238-11ec-9948-085bd6625968,398,30
3154373f-b238-11ec-97f7-085bd6625968,398,10
31543740-b238-11ec-94f6-085bd6625968,399,10
31543741-b238-11ec-aef0-085bd6625968,399,30
31543742-b238-11ec-985c-085bd6625968,400,30
31543743-b238-11ec-bd18-085bd6625968,400,10
31543744-b238-11ec-a553-085bd6625968,401,30
31543745-b238-11ec-a6c3-085bd6625968,401,30
31543746-b238-11ec-acd8-085bd6625968,402,30
31543747-b238-11ec-befc-085bd6625968,402,10
31543748-b238-11ec-8cae-085bd6625968,403,10
31543749-b238-11ec-baaa-085bd6625968,403,10
3154374a-b238-11ec-ac92-085bd6625968,404,10
3154374b-b238-11ec-99e4-085bd6625968,404,10
3154374c-b238-11ec-9229-085bd6625968,405,10
3154374d-b238-11ec-b228-085bd6625968,405,10
3154374e-b238-11ec-bee8-085bd6625968,406,30
3154374f-b238-11ec-be3e-085bd6625968,406,30
31543750-b238-11ec-acdb-085bd6625968,407,10
31543751-b238-11ec-a825-085bd6625968,407,30
31543752-b238-11ec-9709-085bd6625968,408,30
31543753-b238-11ec-896b-085bd6625968,408,10
31543754-b238-11ec-a354-085bd6625968,409,10
31543755-b238-11ec-b82e-085bd6625968,409,30
31543756-b238-11ec-b316-085bd6625968,410,30
31543757-b238-11ec-94cf-085bd6625968,410,30
31543758-b238-11ec-8446-085bd6625968,411,30
31543759-b238-11ec-91eb-085bd6625968,411,30
3154375a-b238-11ec-ba60-085bd6625968,412,30
3154375b-b238-11ec-8873-085bd6625968,412,30
3154375c-b238-11ec-aa85-085bd6625968,413,10
3154375d-b238-11ec-ab68-085bd6625968,413,30
3154375e-b238-11ec-84e2-085bd6625968,414,10
3154375f-b238-11ec-99c4-085bd6625968,414,10
31543760-b238-11ec-bf45-085bd6625968,415,10
31543761-b238-11ec-8241-085bd6625968,415,10
31543762-b238-11ec-a692-085bd6625968,416,30
31543763-b238-11ec-9f1c-085bd6625968,416,10
31543764-b238-11ec-a847-085bd6625968,417,10
31543765-b238-11ec-8bd2-085bd6625968,417,30
31543766-b238-11ec-8824-085bd6625968,418,10
31543767-b238-11ec-ba28-085bd6625968,418,30
31543768-b238-11ec-ad2c-085bd6625968,419,10
31543769-b238-11ec-92f1-085bd6625968,419,10
3154376a-b238-11ec-b7e2-085bd6625968,420,30
3154376b-b238-11ec-aa00-085bd6625968,420,10
3154376c-b238-11ec-a112-085bd6625968,421,30
3154376d-b238-11ec-97c7-085bd6625968,421,30
3154376e-b238-11ec-befc-085bd6625968,422,30
3154376f-b238-11ec-b312-085bd6625968,422,10
31543770-b238-11ec-a4b3-085bd6625968,423,10
31543771-b238-11ec-9c38-085bd6625968,423,10
31543772-b238-11ec-869a-085bd6625968,424,30
31543773-b238-11ec-81e6-085bd6625968,424,30
31543774-b238-11ec-935a-085bd6625968,425,30
31543775-b238-11ec-ac06-085bd6625968,425,30
31543776-b238-11ec-a182-085bd6625968,426,30
31543777-b238-11ec-aa15-085bd6625968,426,30
31543778-b238-11ec-8c27-085bd6625968,427,10
31543779-b238-11ec-b401-085bd6625968,427,30
3154377a-b238-11ec-bd3d-085bd6625968,427,10
3154377b-b238-11ec-812b-085bd6625968,428,10
3154377c-b238-11ec-9f6a-085bd6625968,428,30
3154377d-b238-11ec-839c-085bd6625968,429,30
3154377e-b238-11ec-82ec-085bd6625968,429,10
3154377f-b238-11ec-b6b3-085bd6625968,430,10
31543780-b238-11ec-9b38-085bd6625968,430,30
31543781-b238-11ec-8fbf-085bd6625968,431,30
31543782-b238-11ec-a9b0-085bd6625968,431,30
31543783-b238-11ec-a037-085bd6625968,432,30
31543784-b238-11ec-8e97-085bd6625968,432,30
31543785-b238-11ec-915c-085bd6625968,433,30
31543786-b238-11ec-be57-085bd6625968,433,10
31543787-b238-11ec-9d6f-085bd6625968,433,10
31543788-b238-11ec-94b9-085bd6625968,434,30
31543789-b238-11ec-a9c1-085bd6625968,434,10
3154378a-b238-11ec-9da5-085bd6625968,435,30
3154378b-b238-11ec-9831-085bd6625968,435,30
3154378c-b238-11ec-a804-085bd6625968,436,10
3154378d-b238-11ec-b76b-085bd6625968,436,10
3154378e-b238-11ec-91f3-085bd6625968,437,10
3154378f-b238-11ec-a448-085bd6625968,437,10
31543790-b238-11ec-bcb0-085bd6625968,438,10
31543791-b238-11ec-9b67-085bd6625968,438,10
31543792-b238-11ec-8347-085bd6625968,439,30
31543793-b238-11ec-956b-085bd6625968,439,10
31543794-b238-11ec-88e1-085bd6625968,440,30
31543795-b238-11ec-ab66-085bd6625968,440,30
31543796-b238-11ec-b778-085bd6625968,441,10
31543797-b238-11ec-8cf6-085bd6625968,441,10
31543798-b238-11ec-8a1d-085bd6625968,441,10
31543799-b238-11ec-ab09-085bd6625968,442,10
3154379a-b238-11ec-a386-085bd6625968,442,30
3154379b-b238-11ec-9a53-085bd6625968,443,30
3154379c-b238-11ec-800e-085bd6625968,443,10
3154379d-b238-11ec-9d99-085bd6625968,444,10
3154379e-b238-11ec-becd-085bd6625968,444,10
3154379f-b238-11ec-89ac-085bd6625968,445,30
315437a0-b238-11ec-a0fc-085bd6625968,445,30
315437a1-b238-11ec-96f9-085bd6625968,445,10
315437a2-b238-11ec-b90b-085bd6625968,446,10
315437a3-b238-11ec-a2cd-085bd6625968,446,30
315437a4-b238-11ec-b784-085bd6625968,447,10
315437a5-b238-11ec-bd18-085bd6625968,447,30
315437a6-b238-11ec-b2c9-085bd6625968,448,30
315437a7-b238-11ec-8d49-085bd6625968,448,10
315437a8-b238-11ec-9bad-085bd6625968,449,30
315437a9-b238-11ec-b3e8-085bd6625968,449,30
315437aa-b238-11ec-ad42-085bd6625968,450,10
315437ab-b238-11ec-a83b-085bd6625968,450,10
315437ac-b238-11ec-a8c6-085bd6625968,451,10
315437ad-b238-11ec-9ee4-085bd6625968,451,30
315437ae-b238-11ec-bbdc-085bd6625968,452,30
315437af-b238-11ec-94b0-085bd6625968,452,30
315437b0-b238-11ec-a3ae-085bd6625968,453,30
315437b1-b238-11ec-bffc-085bd6625968,453,10
315437b2-b238-11ec-8d29-085bd6625968,454,10
315437b3-b238-11ec-aef7-085bd6625968,454,10
315437b4-b238-11ec-bea0-085bd6625968,455,10
315437b5-b238-11ec-ba1a-085bd6625968,455,30
315437b6-b238-11ec-b3a8-085bd6625968,455,10
315437b7-b238-11ec-97e4-085bd6625968,456,10
315437b8-b238-11ec-8261-085bd6625968,456,10
315437b9-b238-11ec-a0f9-085bd6625968,457,10
315437ba-b238-11ec-b47f-085bd6625968,457,30
315437bb-b238-11ec-adaf-085bd6625968,457,10
315437bc-b238-11ec-8aa6-085bd6625968,458,30
315437bd-b238-11ec-b7aa-085bd6625968,458,10
315437be-b238-11ec-9068-085bd6625968,459,10
315437bf-b238-11ec-adc6-085bd6625968,459,30
315437c0-b238-11ec-bd0d-085bd6625968,460,10
315437c1-b238-11ec-a927-085bd6625968,460,30
315437c2-b238-11ec-b6de-085bd6625968,460,30
315437c3-b238-11ec-95cc-085bd6625968,461,30
315437c4-b238-11ec-ad3a-085bd6625968,461,10
